Wall time,Step,Value
1716708838.439194,1478,4837.17431640625
1716709149.140624,1492,3889.491943359375
1716710153.594479,1524,3313.484619140625
1716710810.111788,1553,3476.378662109375
1716711304.391542,1569,4046.942138671875
1716711747.242946,1585,6868.27197265625
1716711871.382515,1589,5648.25244140625
1716712291.255115,1606,3276.000244140625
1716713227.427241,1641,3356.659912109375
1716714161.341468,1683,3633.4462890625
1716714409.730579,1692,4589.3388671875
1716714650.785483,1703,3513.36328125
1716714885.350452,1710,3888.330810546875
1716715150.55679,1719,3643.01416015625
1716715441.918578,1733,4206.546875
1716715475.798376,1735,2798.94091796875
1716715528.80665,1738,5370.896484375
1716716821.614586,1782,2938.296630859375
1716718112.735773,1827,7298.310546875
1716718771.830915,1845,2891.0615234375
1716719054.921451,1854,2056.070068359375
1716719487.207175,1867,6587.14453125
1716719574.358446,1870,2922.22900390625
1716719789.551706,1878,3843.33251953125
1716720740.084263,1918,3654.701904296875
1716721243.223325,1935,2787.933349609375
1716721456.459294,1945,3193.197998046875
1716721507.833548,1948,3882.451171875
1716722805.88973,2002,3767.748779296875
1716723095.003942,2014,1936.3863525390625
1716723576.828987,2037,3368.82568359375
1716724468.394333,2077,3788.923583984375
1716724486.41949,2078,3468.46826171875
1716724623.252159,2086,2060.65869140625
1716724716.522448,2090,3656.69091796875
1716724923.965064,2097,2795.960205078125
1716726270.589002,2150,3074.94873046875
1716726563.08927,2157,3427.8837890625
1716727370.856418,2188,4120.1875
1716727458.635489,2192,3086.607421875
1716727731.303206,2200,2165.146240234375
1716727991.159814,2208,3057.31884765625
1716728064.674032,2212,2183.394775390625
1716728579.042502,2232,2646.77685546875
1716728719.151207,2237,2675.291259765625
1716728730.966486,2238,3060.5224609375
1716729208.441737,2258,3633.848388671875
1716729352.72382,2263,1545.704345703125
1716729940.699896,2282,2783.0673828125
1716730272.947328,2298,2567.109375
1716730453.444057,2308,3477.9775390625
1716730833.52903,2320,5368.5107421875
1716731339.386409,2346,2366.607177734375
1716731534.417916,2355,2014.2745361328125
1716732381.942065,2390,2519.38671875
1716732430.083068,2391,2647.910400390625
1716732469.723938,2393,2135.366455078125
1716733615.184144,2437,2266.574462890625
1716733831.234236,2445,3161.81298828125
1716733986.451737,2454,3247.23876953125
1716734110.205433,2456,2763.10302734375
1716734193.019719,2461,2251.28955078125
1716734770.649659,2486,2608.379150390625
1716734778.549049,2487,2059.413330078125
1716735021.694104,2497,2772.470703125
1716735096.933455,2499,1851.552734375
1716735209.310651,2504,2119.37841796875
1716735561.503791,2518,2470.1044921875
1716735679.220386,2524,2480.36474609375
1716735869.780604,2533,2364.70751953125
1716736435.462855,2548,2794.502685546875
1716736700.995005,2554,3435.4560546875
1716738204.503397,2607,2038.86181640625
1716740685.71185,2686,3018.106201171875
1716741088.185573,2704,1960.6881103515625
1716742147.150283,2741,1344.9888916015625
1716742527.461374,2755,2380.650390625
1716743438.610766,2790,2320.78369140625
1716745668.085526,2873,1608.5
1716746098.74222,2897,2079.394775390625
1716747952.491439,2968,2523.534912109375
1716748168.723568,2976,2438.8125
1716749097.354528,3012,1748.251708984375
1716749649.894583,3039,4988.86083984375
1716749750.416141,3042,3166.27587890625
1716751258.849973,3100,2668.361083984375
1716752839.566628,3162,3463.5107421875
1716753290.341672,3178,2301.353759765625
1716753766.146895,3196,2765.757080078125
1716753778.105666,3197,2023.574951171875
1716754780.560786,3231,2286.94873046875
1716755118.440764,3241,1849.8116455078125
1716755177.870981,3244,2215.3076171875
1716755189.735484,3245,1854.7220458984375
1716755253.195651,3247,1956.541015625
1716755265.486645,3248,2887.25
1716756776.799205,3306,2910.7021484375
1716757725.241604,3346,1369.34521484375
1716758539.504478,3377,2464.473388671875
1716759307.456821,3404,2990.10205078125
1716759580.589458,3409,2839.93896484375
1716760104.95605,3431,2216.178466796875
1716760583.783658,3450,2199.82177734375
1716760831.60883,3465,2529.54931640625
1716761391.081288,3481,1961.825927734375
1716762074.394384,3510,1950.7431640625
1716762179.965495,3513,3246.954833984375
1716762799.971811,3538,2171.6376953125
1716764610.368569,3601,3566.83544921875
1716765131.669117,3619,2465.618896484375
1716765161.415289,3621,2504.30322265625
1716765271.017099,3623,2098.48095703125
1716765445.977174,3629,2739.385986328125
1716766176.792934,3657,2884.9833984375
1716766480.263677,3671,1681.6343994140625
1716768073.709169,3727,3111.22802734375
1716768198.126471,3731,3135.871337890625
1716768430.824353,3742,2640.552734375
1716769942.672931,3794,1687.0277099609375
1716770418.106382,3815,3236.875
1716770538.752549,3820,2658.49365234375
1716770609.386932,3822,1530.5384521484375
1716770745.395554,3832,2575.471435546875
1716771896.577465,3865,4522.986328125
1716772188.203981,3877,1776.7789306640625
1716773573.537448,3929,2772.0546875
1716774275.954916,3957,2563.95703125
1716774866.961271,3985,1936.39404296875
1716775888.974723,4023,3760.32763671875
1716776180.560906,4034,1530.6446533203125
1716776267.66981,4037,918.7664794921875
1716777887.474515,4094,2072.318359375
1716778017.872922,4099,1778.4453125
1716778334.313694,4110,2894.7958984375
1716780117.384431,4183,2327.00732421875
1716780568.704742,4195,2938.2158203125
1716780603.952063,4197,1992.993896484375
1716780693.753612,4202,2537.97119140625
1716780722.365137,4203,2762.12890625
1716781351.105544,4228,2510.4794921875
1716781593.145515,4233,2917.3134765625
1716781699.846377,4236,2264.24072265625
1716781935.208615,4244,1662.31591796875
1716782365.996488,4264,2147.289794921875
1716782513.275669,4267,2725.3427734375
1716782898.670331,4283,784.6989135742188
1716783733.725564,4305,3075.9501953125
1716784142.826239,4318,1485.862060546875
1716784166.454587,4320,1856.86865234375
1716785510.578404,4370,2760.446044921875
1716786088.539431,4394,1733.1239013671875
1716786236.427157,4401,1907.4482421875
1716786381.679305,4407,2312.18017578125
1716787082.012103,4431,1979.037841796875
1716787147.548184,4434,1666.471435546875
1716788751.502225,4493,1498.609375
1716789091.896772,4510,3921.29296875
1716789581.812879,4531,2512.942138671875
1716790708.856496,4579,3510.5107421875
1716790798.968368,4582,2131.6162109375
1716792312.512981,4629,1802.887939453125
1716793097.632837,4657,1603.577392578125
1716793269.960626,4665,2353.80126953125
1716793409.812038,4669,2560.343505859375
1716793749.658656,4677,1513.99462890625
1716794648.457105,4714,1906.6693115234375
1716794839.1408,4719,2918.09716796875
1716795636.841732,4751,2548.64208984375
1716795830.292642,4759,2145.80126953125
1716796060.290195,4768,2651.29931640625
1716796505.117303,4789,2376.063232421875
1716796742.497428,4801,4275.77294921875
1716796783.877911,4803,3107.755126953125
1716797852.195562,4841,2410.731201171875
1716798164.384673,4853,1412.059814453125
1716799389.368599,4895,2601.3359375
1716800960.253722,4963,2527.2451171875
1716801221.294619,4972,1261.4615478515625
1716801269.7749,4975,2201.497802734375
1716803362.681057,5051,1284.961669921875
1716803409.350171,5053,1864.0086669921875
1716803444.50278,5054,2352.71826171875
1716804832.074442,5107,2081.5126953125
1716805675.255287,5135,3581.19970703125
1716807116.334966,5201,1941.5087890625
1716808137.056555,5240,1927.564697265625
1716810600.196513,5330,1631.712646484375
1716811076.955611,5346,1623.5517578125
1716811417.660466,5360,1720.91845703125
1716813110.900087,5421,2257.4814453125
1716813582.272677,5443,1072.505859375
1716814582.75625,5496,1688.525634765625
1716814998.623202,5516,3150.39990234375
1716815024.563121,5518,3542.39501953125
1716815990.257633,5550,1949.214599609375
1716816765.322761,5574,1470.6414794921875
1716817308.746451,5588,2177.5556640625
1716818315.323285,5631,1936.973388671875
1716819108.282176,5659,1601.582275390625
1716819162.356086,5661,2275.905517578125
1716819246.432433,5665,3288.43701171875
1716819583.905177,5680,2293.671875
1716820775.243756,5721,1504.404052734375
1716820878.008487,5724,3969.57373046875
1716822267.862777,5777,1125.5408935546875
1716822970.875315,5808,1670.8978271484375
1716823039.164048,5809,1860.7061767578125
1716823270.116199,5826,1758.931884765625
1716823324.587751,5829,2527.70361328125
1716824426.637717,5863,2263.892333984375
1716824492.370154,5865,1257.8985595703125
1716824834.522403,5872,1988.9100341796875
1716825607.742301,5908,2886.22265625
1716826162.972147,5929,2350.296875
1716826862.133281,5953,2392.48974609375
1716826960.317693,5958,1848.14501953125
1716827163.606849,5964,3793.47021484375
1716828073.243439,5991,1207.927001953125
1716828712.083772,6011,1661.5963134765625
1716828813.036068,6016,895.6784057617188
1716829116.230721,6031,2512.98583984375
1716829296.64666,6036,1337.4510498046875
1716830604.876089,6079,1539.3720703125
1716831366.569733,6104,1512.958740234375
1716831393.426255,6106,1491.0567626953125
1716831814.986465,6122,1775.343017578125
1716832044.623169,6132,3304.165771484375
1716833447.958162,6182,2365.8076171875
1716834063.951406,6201,2189.620361328125
1716834374.447412,6214,2616.895751953125
1716834482.64553,6220,1859.2498779296875
1716834700.73516,6233,2084.51953125
1716836032.463964,6290,1619.018798828125
1716836546.147256,6313,2038.09619140625
1716836657.466992,6318,2380.830078125
1716837484.33768,6342,1798.2132568359375
1716837799.69091,6353,1747.042724609375
1716838077.113683,6364,2199.123779296875
1716838358.084695,6377,789.0064697265625
1716839050.148395,6401,1351.210205078125
1716841754.009254,6496,2721.85595703125
1716841764.607907,6497,2715.7548828125
1716841908.576076,6501,2237.72802734375
1716842359.774169,6521,1072.3814697265625
1716843854.594373,6575,2292.69189453125
1716844133.678681,6585,1398.00537109375
1716844717.704511,6604,1275.560791015625
1716845903.181427,6658,1970.030029296875
1716846144.950632,6667,1024.770263671875
1716846207.330821,6673,2308.6669921875
1716846355.443192,6679,2978.9765625
1716846493.932584,6682,1264.6917724609375
1716846687.820314,6689,1825.071044921875
1716846854.972868,6697,1521.4580078125
1716846907.233322,6700,2292.658203125
1716847353.867741,6712,1015.3868408203125
1716847918.950516,6739,2515.31982421875
1716848034.132395,6743,2079.923828125
1716848327.684683,6754,1545.9547119140625
1716850391.458601,6833,1955.0235595703125
1716850844.787837,6847,1718.961669921875
1716851073.427661,6855,2229.064453125
1716851393.062211,6870,1334.5302734375
1716853012.395965,6935,2230.066650390625
1716853688.280709,6964,2640.08447265625
1716853765.564512,6967,2507.762451171875
1716854443.465924,6993,808.1550903320312
1716855006.598382,7015,689.6570434570312
1716857072.983494,7092,1267.63330078125
1716857597.455929,7107,2768.617431640625
1716857742.652755,7115,1362.95458984375
1716858268.804355,7138,2098.8408203125
1716858653.516582,7156,3121.16455078125
1716859638.653364,7196,1114.751708984375
1716860211.38108,7217,2417.93017578125
1716861048.791361,7248,773.2521362304688
1716862172.454994,7301,1755.41796875
1716862516.272751,7312,827.3359985351562
1716862936.459358,7330,1661.087890625
1716863192.646553,7340,1656.9969482421875
1716863203.986198,7341,1181.3570556640625
1716863880.344007,7360,1630.7701416015625
1716864446.559638,7383,1358.2105712890625
1716864860.703162,7402,2535.375732421875
1716865881.374048,7441,2913.86474609375
1716866058.182827,7444,1357.579833984375
1716866260.08384,7451,1855.4918212890625
1716866622.680005,7461,2249.84228515625
1716866710.478924,7464,907.3102416992188
1716866967.248167,7479,1506.5306396484375
1716867711.197607,7512,5358.4140625
1716868279.743289,7531,1551.255859375
1716870169.489632,7610,2116.00146484375
1716871070.976721,7645,714.6329345703125
1716871526.076564,7662,706.9340209960938
1716871938.986507,7677,1634.320556640625
1716872193.314513,7688,907.68603515625
1716872416.059742,7694,762.9381713867188
1716873040.436686,7719,1248.6934814453125
1716873190.343846,7724,2583.61083984375
1716873317.489025,7729,1004.3077392578125
1716873903.781138,7747,2232.12890625
1716874209.952328,7758,2062.489990234375
1716874267.915273,7761,1879.1669921875
1716874716.112342,7781,1419.98291015625
1716875020.068391,7789,1100.61474609375
1716875281.084862,7799,1217.7298583984375
1716876012.099506,7834,2720.306640625
1716876104.524114,7839,2235.540283203125
1716877679.299795,7900,912.9419555664062
1716877711.407972,7901,2291.92138671875
1716878682.367807,7933,2557.7021484375
1716879907.436543,7984,1711.1961669921875
1716880155.299985,7992,2843.1494140625
1716881179.484851,8027,1479.1092529296875
1716881443.538024,8038,1268.367431640625
1716881715.233202,8050,1201.0933837890625
1716882192.541544,8067,1455.5865478515625
1716883779.141727,8127,1722.1171875
1716885291.671437,8181,1103.117431640625
1716885347.232393,8185,1117.8199462890625
1716885613.578316,8199,1282.702392578125
1716886010.059147,8216,2345.228759765625
1716886201.475802,8222,1764.727294921875
1716887495.892061,8264,2836.490966796875
1716888013.485783,8280,2917.1171875
1716888393.932032,8291,1908.8050537109375
1716888932.051591,8308,1351.65478515625
1716889405.899785,8328,1590.64404296875
1716889507.237091,8333,1868.4554443359375
1716889566.185255,8335,1229.404052734375
