Wall time,Step,Value
1717126620.645501,900,1643.0146484375
1717126788.240468,907,1829.337646484375
1717126861.093813,909,3967.76123046875
1717127230.282578,917,1774.67041015625
1717127713.472213,931,1232.4453125
1717128017.580321,942,2448.6064453125
1717128157.630596,945,444.9716796875
1717128469.971551,954,2150.0322265625
1717128936.625834,962,1397.5943603515625
1717129361.174273,971,1847.30859375
1717129467.097195,972,1150.4107666015625
1717129624.527267,978,2238.694580078125
1717129652.334949,979,2781.911376953125
1717129775.505485,984,789.6930541992188
1717130471.70551,1002,2170.78564453125
1717130555.718813,1005,1109.61962890625
1717130783.316573,1014,1148.8564453125
1717132255.197201,1057,2417.953125
1717132498.727016,1063,1605.4755859375
1717132719.84044,1066,2577.726806640625
1717132806.191404,1068,1847.1923828125
1717132910.465831,1072,3240.4794921875
1717133145.235712,1078,1917.9234619140625
1717133333.21928,1083,2525.760498046875
1717133644.505805,1093,1024.287353515625
1717133865.239452,1099,2823.3525390625
1717134187.308503,1104,3895.2587890625
1717134553.642815,1114,1002.4884643554688
1717136082.241507,1156,3032.916015625
1717136130.708251,1160,1509.3424072265625
1717136171.908242,1161,1793.4014892578125
1717136177.14479,1162,1230.4132080078125
1717136765.438721,1180,1819.085693359375
1717137361.776441,1193,1533.4892578125
1717137763.933361,1206,1402.9422607421875
1717138712.690739,1244,2928.61865234375
1717139171.715998,1255,1757.460693359375
1717139335.55437,1258,3175.4794921875
1717139451.816846,1261,2716.6259765625
1717140042.486434,1281,2372.869140625
1717140235.468974,1287,2140.611572265625
1717140481.195719,1294,2404.7041015625
1717140655.968876,1300,594.7615356445312
1717141201.315606,1316,2007.81201171875
1717141273.576212,1319,1773.6396484375
1717141680.316959,1330,682.2207641601562
1717141798.621735,1333,2332.076171875
1717141848.70343,1336,2715.37353515625
1717141861.058406,1337,2374.06640625
1717143348.710746,1385,1606.965576171875
1717143482.186283,1388,1670.8922119140625
1717143639.4097,1391,1635.4117431640625
1717143666.828719,1392,3064.783447265625
1717144293.541474,1414,1771.3822021484375
1717144625.209412,1426,1346.6292724609375
1717144825.963412,1436,2046.14501953125
1717144933.716067,1440,2454.271484375
1717145938.723734,1465,2695.6982421875
1717145994.47691,1466,2088.6982421875
1717146444.330008,1477,3081.2939453125
1717146709.215739,1485,2166.85693359375
1717146919.676099,1491,2309.024658203125
1717147892.1299,1523,1641.0413818359375
1717148019.377096,1527,842.3973388671875
1717148615.26842,1552,2811.31005859375
1717149031.863894,1568,2212.76220703125
1717149042.59514,1569,2271.142578125
1717149600.046987,1584,1839.72998046875
1717149723.863926,1588,1288.399658203125
1717150226.588946,1604,2444.594970703125
1717150251.363314,1605,2100.0546875
1717150838.828923,1627,731.3514404296875
1717150931.304794,1632,2574.391357421875
1717151156.238269,1637,3890.480224609375
1717151176.10835,1640,2958.433837890625
1717151351.90814,1645,1366.6956787109375
1717151449.490833,1648,1441.43798828125
1717151867.993266,1660,944.1502075195312
1717152104.391743,1668,1357.09375
1717152289.32092,1675,2897.966796875
1717152485.639992,1682,1479.187255859375
1717152737.823817,1691,1860.03759765625
1717152824.736259,1695,1860.5286865234375
1717152888.685356,1697,1786.288330078125
1717152996.375346,1699,2505.2099609375
1717153080.73821,1702,1272.496826171875
1717153255.623899,1709,2265.487548828125
1717153613.544745,1718,1143.743896484375
1717154078.009712,1732,2566.431884765625
1717154142.292629,1734,2466.47998046875
1717154290.240375,1737,1462.704833984375
1717154347.476141,1742,2319.18212890625
1717154480.077716,1745,1397.7364501953125
1717154488.681381,1746,2152.421142578125
1717155268.080191,1766,2524.892578125
1717155455.253876,1775,2034.5830078125
1717155681.687816,1781,2281.996337890625
1717155792.81601,1788,2107.058349609375
1717155827.210493,1789,2308.23876953125
1717156020.504485,1798,1838.29443359375
1717156276.168226,1805,1801.2603759765625
1717156932.758862,1826,2159.674072265625
1717157043.03796,1830,1620.13232421875
1717157308.699411,1840,1479.19384765625
1717157447.274674,1844,2407.19921875
1717157662.281721,1853,1118.7320556640625
1717158291.228142,1866,505.4156494140625
1717158353.514278,1869,2894.3125
1717158523.095027,1875,1828.1685791015625
1717158583.654678,1877,962.7357788085938
1717159783.143803,1911,830.791259765625
1717159917.139612,1917,1151.124267578125
1717160344.526685,1934,1006.701171875
1717160646.261308,1944,1647.058349609375
1717160699.559684,1947,1136.56005859375
1717160818.468131,1949,2192.385009765625
1717161385.924685,1967,1561.3724365234375
1717161982.970994,1981,2281.960205078125
1717162062.388306,1983,3734.295654296875
1717162790.173195,2001,1554.679931640625
1717162881.861928,2005,876.0169677734375
1717163119.318132,2013,2473.666015625
1717163687.404608,2030,1505.0699462890625
1717163788.371532,2036,2260.481689453125
1717164445.315066,2060,804.4405517578125
1717164785.416527,2073,1201.7734375
1717164941.320228,2076,1525.9951171875
1717165016.613387,2077,1449.641357421875
1717165087.786062,2081,2091.59326171875
1717165295.110237,2085,2516.0390625
1717165360.749946,2089,1536.76953125
1717165551.613343,2096,988.1541748046875
1717166140.257812,2111,1435.0865478515625
1717166987.710103,2145,2256.718994140625
1717167039.988042,2149,1048.4764404296875
1717167181.787337,2156,3044.061767578125
1717167509.247797,2165,1272.893310546875
1717167853.601461,2177,1449.2384033203125
1717168176.006591,2187,801.1865844726562
1717168204.154856,2189,1833.53271484375
1717168311.129203,2191,1286.997314453125
1717168505.831174,2196,1273.535888671875
1717168604.082263,2199,2025.856201171875
1717168836.20552,2207,3044.58642578125
1717168942.613542,2211,2233.6884765625
1717169529.361971,2231,1505.5123291015625
1717169673.714089,2236,1648.56396484375
1717169683.756274,2237,1513.8944091796875
1717169696.696994,2239,1915.1053466796875
1717169836.523245,2242,1642.717041015625
1717169950.95414,2246,1786.776123046875
1717169980.960263,2247,2581.3212890625
1717170169.327648,2254,3042.80126953125
1717170267.487625,2257,1376.98583984375
1717170385.009535,2262,1759.9671630859375
1717170949.769004,2281,928.231201171875
1717171264.616543,2291,2478.28955078125
1717171509.408152,2297,2493.31640625
1717171625.702106,2303,1584.17919921875
1717171788.337519,2307,1932.896728515625
1717172054.766499,2319,2661.51708984375
1717172109.109708,2320,1669.2906494140625
1717172770.605892,2345,1348.8428955078125
1717173041.45899,2354,2257.6025390625
1717174012.537913,2389,1648.872314453125
1717174023.44194,2390,2443.98583984375
1717174069.376782,2392,2044.4410400390625
1717175482.785269,2436,2456.6484375
1717175696.755725,2444,1951.000244140625
1717175948.479239,2451,1630.2716064453125
1717176067.731639,2453,1987.62548828125
1717176087.16562,2455,2532.53076171875
1717176184.1882,2460,2827.029541015625
1717177090.169344,2485,1725.904541015625
1717177122.627088,2486,1583.5810546875
1717177396.743284,2496,1067.6640625
1717177430.326832,2498,4352.47705078125
1717177664.383777,2503,2576.54541015625
1717178151.325227,2517,1448.291748046875
1717178350.421311,2523,1652.4566650390625
1717178740.700356,2532,1428.671142578125
1717179152.486151,2547,1483.75634765625
1717179206.605976,2551,3992.8544921875
1717179276.580006,2553,2153.8681640625
1717180106.717686,2578,985.8709106445312
1717180469.315829,2590,2561.61962890625
1717180785.474477,2600,877.6280517578125
1717180887.235424,2606,1661.5537109375
1717181456.773853,2623,1957.395751953125
1717181665.376929,2629,2715.85791015625
1717181682.254819,2630,1620.24853515625
1717182146.884923,2644,2862.948974609375
1717182249.61597,2650,3236.8037109375
1717182409.754095,2655,1494.69189453125
1717182945.920775,2678,2093.38671875
1717183312.076533,2685,2529.438720703125
1717183419.468574,2690,3119.426025390625
1717183821.43199,2703,1957.72705078125
1717184049.629727,2710,1305.4178466796875
1717184550.958908,2725,2051.30419921875
1717184769.648327,2737,2040.33740234375
1717184846.078071,2740,2127.26708984375
1717185248.981421,2754,1061.7408447265625
1717186298.275152,2789,2162.66064453125
1717186335.428838,2790,2672.510009765625
1717186400.975708,2791,2219.94482421875
1717186996.36722,2809,1465.4522705078125
1717187480.756271,2824,4896.736328125
1717188755.813815,2872,2397.535400390625
1717189203.022375,2881,4273.9345703125
1717189530.523522,2890,1337.45654296875
1717189644.567201,2896,1682.898681640625
1717190330.124556,2917,1407.7178955078125
1717190384.603453,2919,1788.7431640625
1717190405.393251,2920,1578.4466552734375
1717192162.666194,2967,1506.68408203125
1717192382.397481,2975,1325.6004638671875
1717192977.421591,2998,1772.409423828125
1717193363.192579,3007,2643.12109375
1717193541.199765,3011,2002.11572265625
1717193636.771889,3015,2283.359619140625
1717194009.612132,3027,972.318115234375
1717194077.728517,3030,2169.93017578125
1717194334.066243,3038,915.072265625
1717194393.3909,3041,3092.6767578125
1717195200.653882,3065,963.6362915039062
1717195305.438833,3069,2778.6474609375
1717195365.592295,3071,1962.62451171875
1717196226.714913,3099,1946.4974365234375
1717197205.514864,3122,2325.248046875
1717197674.723241,3137,1538.436767578125
1717197991.056982,3145,1722.262939453125
1717198079.211446,3150,2261.768798828125
1717198273.466281,3155,1893.556884765625
1717198379.109338,3161,869.727783203125
1717198877.08973,3177,1673.9693603515625
1717199362.702403,3195,3646.001220703125
1717199382.830491,3196,1237.407958984375
1717199578.688402,3203,1358.9300537109375
1717199648.825677,3206,2512.178466796875
1717200260.007825,3230,1769.0771484375
1717200346.456933,3233,2199.0908203125
1717200521.22843,3240,1822.34228515625
1717200572.021006,3243,1747.9102783203125
1717200588.940329,3244,1801.818603515625
1717200629.676211,3246,1375.8536376953125
1717200655.58914,3247,573.906494140625
1717201519.375981,3272,799.0234375
1717201734.49349,3281,1039.32421875
1717202513.16482,3305,2092.01513671875
1717202740.359164,3313,2122.738525390625
1717203208.812979,3327,1327.216796875
1717203219.52681,3328,1558.9815673828125
1717203645.944575,3345,1360.969482421875
1717204351.375665,3374,2291.9794921875
1717204382.732563,3376,1451.7032470703125
1717204580.345567,3386,2245.782958984375
1717205036.03838,3403,1994.163330078125
1717205222.845238,3408,2327.802734375
1717205757.920604,3430,1479.244140625
1717205951.024619,3438,1092.199951171875
1717206201.802399,3449,3359.341796875
1717206289.116068,3451,1237.545166015625
1717206464.089271,3458,1611.8065185546875
1717206829.137632,3464,652.8785400390625
1717206985.587119,3471,1827.96728515625
1717207172.843368,3477,954.9592895507812
1717207203.697952,3480,2153.739501953125
1717207638.333087,3497,2083.423828125
1717208040.960354,3509,1016.4552001953125
1717208094.910941,3512,1880.9498291015625
1717208726.545002,3535,1458.8187255859375
1717208744.08992,3537,1677.355224609375
1717208912.032,3543,2119.94921875
1717209040.45871,3547,1864.55615234375
1717209498.585651,3563,1517.996337890625
1717209965.249189,3580,2105.583251953125
1717210424.547467,3600,2420.11083984375
1717210830.128047,3618,3769.4951171875
1717210861.085661,3620,1909.05859375
1717210894.14751,3622,1848.741455078125
1717211074.711032,3625,2054.4697265625
1717211122.703054,3628,2236.86474609375
1717211722.325738,3645,1131.033935546875
1717212225.24627,3656,1031.57421875
1717212610.425397,3670,1452.804931640625
1717213449.021007,3702,2411.16357421875
1717214362.878714,3726,2115.998779296875
1717214490.644649,3730,1797.6544189453125
1717214535.494027,3732,2010.89501953125
1717214637.056352,3738,2061.57763671875
1717214669.871224,3741,1698.3193359375
1717214703.246505,3743,1776.322509765625
1717214877.785038,3752,1368.5010986328125
1717215123.77622,3759,2420.002197265625
1717215623.155083,3772,2239.063232421875
1717215837.405335,3780,933.7325439453125
1717216213.123943,3793,2435.03466796875
1717216230.081701,3795,1700.1651611328125
1717216388.481616,3798,2814.798828125
1717216880.538891,3814,694.728271484375
1717217044.752519,3819,1131.128173828125
1717217103.653651,3821,1383.2918701171875
1717217290.16179,3831,1224.772216796875
1717217408.499399,3835,946.88916015625
1717218362.031984,3864,1480.19580078125
1717218432.945615,3869,1063.132568359375
1717218602.550485,3876,1604.0543212890625
1717219786.113576,3920,1553.1602783203125
1717220034.768421,3928,2636.1806640625
1717220366.214235,3935,2144.6494140625
1717220489.314532,3939,2597.808837890625
1717220950.282907,3950,2036.67578125
1717221095.817734,3956,1252.0419921875
1717221271.251564,3962,2877.38916015625
1717222068.673327,3984,2345.54345703125
1717222447.490599,3995,1366.8636474609375
1717222641.627553,4000,784.8388061523438
1717222814.441007,4009,653.1778564453125
1717222841.954766,4010,2473.07861328125
1717223111.573193,4022,1780.4678955078125
1717223306.523755,4033,2865.94091796875
1717223403.680652,4036,2133.789306640625
1717225023.552708,4093,2255.1826171875
1717225227.776406,4098,1271.672607421875
1717225296.894622,4099,2250.65185546875
1717225524.305691,4109,1055.366943359375
1717227532.877063,4182,2578.244384765625
1717227892.000768,4193,1194.928466796875
1717227962.527339,4194,1335.369384765625
1717228067.099498,4196,2279.636474609375
1717228135.197769,4198,2320.302490234375
1717228265.829569,4201,2172.73779296875
1717228357.251058,4202,1373.63330078125
1717229154.806718,4227,1956.7198486328125
1717229284.287004,4232,1337.7135009765625
1717229381.401076,4235,1196.401123046875
1717229653.871985,4243,3921.50341796875
1717229909.378356,4254,3220.84423828125
1717230138.377185,4263,1651.990478515625
1717230199.071915,4266,988.0634765625
1717230237.632902,4267,1370.806884765625
1717230568.324583,4282,2910.719970703125
1717230966.495708,4298,783.6116943359375
1717231116.340999,4304,2555.139892578125
1717231230.91485,4308,3442.53271484375
1717231599.627757,4317,1546.108154296875
1717231671.202947,4319,707.3880004882812
1717231871.183743,4328,1621.210693359375
1717231942.337821,4332,1369.414306640625
1717232238.097475,4343,2030.1922607421875
1717233331.447123,4369,1508.995361328125
1717233609.93932,4378,3496.6083984375
1717234087.603462,4393,1460.870361328125
1717234274.546937,4400,2997.680419921875
1717234388.317433,4406,1068.296142578125
1717234559.924782,4410,1965.374267578125
1717234653.914092,4411,2370.725341796875
1717235092.950586,4430,889.8575439453125
1717235246.888571,4433,3636.793212890625
1717236338.277323,4469,1990.732177734375
1717236549.59319,4475,1416.977783203125
1717237131.216019,4490,2114.5732421875
1717237161.12529,4492,2138.60791015625
1717237620.639278,4509,2452.043701171875
1717237633.030075,4510,1864.6646728515625
1717238522.851251,4529,2129.11328125
1717238586.073242,4530,1486.546875
1717238730.629517,4533,2798.611083984375
1717239048.612371,4542,1344.376953125
1717239370.355674,4553,2407.25927734375
1717240142.731137,4578,1873.0543212890625
1717240181.546841,4581,2559.69189453125
1717240590.726323,4592,1267.5899658203125
1717240660.453585,4595,1720.4273681640625
1717240704.254419,4597,2900.7880859375
1717240720.058573,4599,1330.48388671875
1717241150.376834,4611,1367.8916015625
1717241748.42062,4628,1373.720458984375
1717242578.237545,4649,2300.896728515625
1717242807.75583,4656,3107.11181640625
1717243130.726708,4664,2255.30322265625
1717243251.352456,4668,1983.218017578125
1717243529.0416,4675,1506.299560546875
1717243586.411402,4676,1521.2652587890625
1717243638.644806,4677,1752.4576416015625
1717243983.13861,4687,2477.523193359375
1717244800.668293,4713,1836.05810546875
1717244902.927113,4718,1804.0908203125
1717245417.220482,4734,861.9510498046875
1717245734.18367,4745,2143.114013671875
1717245921.992871,4749,2177.182861328125
1717246005.417008,4750,799.1671752929688
1717246308.799506,4758,1956.298828125
1717246600.272407,4764,1668.4302978515625
1717246647.48063,4767,2123.8515625
1717246886.384244,4776,3088.47705078125
1717246982.551735,4780,1256.8306884765625
1717247175.361781,4787,1463.39453125
1717247180.52517,4788,1637.98388671875
1717247363.560568,4794,1070.5728759765625
1717247519.041571,4800,1135.736328125
1717247581.588327,4802,2281.773681640625
1717247684.831545,4805,1616.13525390625
1717249063.387066,4840,3344.52783203125
1717249474.152031,4852,1703.0694580078125
1717250151.022332,4871,2761.630859375
1717250246.226872,4873,1387.81884765625
1717250816.466688,4894,1135.589111328125
1717251551.482682,4914,1410.01171875
1717252289.27312,4938,2199.427734375
1717252368.289561,4941,2545.447998046875
1717252771.055149,4954,1147.4384765625
1717253046.715866,4962,1552.248291015625
1717253293.128047,4971,1471.876220703125
1717253439.040864,4974,1608.203369140625
1717253471.160604,4976,3019.80224609375
1717253499.210251,4977,904.48876953125
1717254825.156346,5021,1693.0380859375
1717254969.791462,5027,1894.57666015625
1717255067.771446,5030,1540.51318359375
1717255253.282522,5037,1698.78515625
1717255649.775046,5050,3107.14990234375
1717255672.595696,5052,912.017822265625
1717255683.765453,5053,2558.3818359375
1717255842.528993,5060,1157.2884521484375
1717256410.489773,5078,1697.52392578125
1717257106.011667,5101,1300.054443359375
1717257285.914194,5106,3763.34619140625
1717257869.916601,5126,2038.225341796875
1717257893.010626,5128,1507.32861328125
1717258024.357234,5134,2532.72216796875
1717258819.031232,5160,1529.620849609375
1717258977.574772,5165,2419.6220703125
1717259521.415045,5182,2612.73828125
1717259902.038615,5200,3417.849609375
1717260089.193565,5208,1304.69775390625
1717260785.506326,5231,1297.80029296875
1717260903.459783,5235,2090.84912109375
1717260977.028683,5239,2065.638671875
1717261005.798491,5240,1645.1353759765625
1717261989.979646,5266,2043.7239990234375
1717262744.582959,5289,1764.593994140625
1717263698.086467,5318,2375.91796875
1717264003.773443,5329,1590.703857421875
1717264660.367771,5345,2785.700927734375
1717265306.159285,5359,1050.6209716796875
1717265313.662222,5360,779.126953125
1717265878.745607,5380,1765.23193359375
1717266612.854669,5404,2317.34423828125
1717267092.708164,5420,2489.277587890625
1717267593.220649,5439,1879.734619140625
1717267723.318259,5442,1354.1573486328125
1717267862.482853,5447,2812.25048828125
1717268793.006583,5484,2511.7568359375
1717268967.363414,5491,1767.8173828125
1717269084.109309,5495,1327.6214599609375
1717269348.247632,5501,1597.1103515625
1717269610.519732,5507,2020.44970703125
1717269700.241293,5512,1630.3404541015625
1717269780.639494,5515,2431.724853515625
1717269858.906887,5517,1390.890869140625
1717270787.009083,5541,2227.416259765625
1717271057.869285,5549,2356.310302734375
1717271680.611081,5566,1294.95361328125
1717271979.623662,5573,1441.208984375
1717272375.078318,5585,2288.22705078125
1717272484.243269,5587,2311.0517578125
1717272602.54296,5593,2290.821533203125
1717273019.727045,5605,2364.77978515625
1717273170.812459,5610,1997.46630859375
1717273375.492849,5620,2017.3568115234375
1717273622.361421,5630,3400.776123046875
1717274495.946169,5658,2014.5260009765625
1717274543.437728,5660,1001.1649780273438
1717274694.449801,5664,1235.961181640625
1717275163.690867,5679,1961.057373046875
1717276392.725264,5720,3347.029052734375
1717276482.329127,5723,2510.3447265625
1717277047.945178,5741,1779.24462890625
1717277431.771758,5759,1215.891357421875
1717277903.852357,5776,1985.628173828125
1717277955.619151,5779,2158.4814453125
1717278024.14651,5784,2866.4423828125
1717278144.631156,5789,2718.10107421875
1717278873.545426,5807,1191.457763671875
1717278915.76082,5808,2229.716796875
1717279395.944335,5825,3571.129150390625
1717279467.681434,5828,1930.8154296875
1717279706.6057,5835,1457.74560546875
1717280633.197998,5862,2831.7900390625
1717280687.884454,5864,2133.119384765625
1717280837.567998,5871,1940.8798828125
1717281527.193955,5889,2156.7861328125
1717281785.157702,5898,1559.208251953125
1717282028.257383,5907,2490.20458984375
1717282272.93782,5917,1896.127685546875
1717282582.786818,5928,1979.134765625
1717282641.171956,5932,1503.48095703125
1717282661.114457,5933,2574.151123046875
1717283250.270705,5952,2948.305908203125
1717283352.970672,5957,1880.8009033203125
1717283444.22723,5959,1477.409912109375
1717283506.426204,5963,2451.95751953125
1717283901.146026,5972,1587.743896484375
1717284588.148715,5990,1575.8636474609375
1717285276.065944,6010,1841.8243408203125
1717285427.504507,6015,1220.03662109375
1717285655.785144,6024,1335.807861328125
1717285848.012836,6030,2251.74755859375
1717285867.190894,6031,3282.063720703125
1717285942.049896,6035,1776.240478515625
1717285980.572757,6038,2520.001953125
1717286777.550426,6060,2200.81787109375
1717287203.241188,6078,1744.976806640625
1717287375.766543,6082,2767.098388671875
1717287558.550311,6087,1016.2435302734375
1717288033.912576,6103,2433.072265625
1717288081.243927,6105,2448.203857421875
1717288666.660673,6121,1237.938720703125
1717288715.411316,6123,1697.415771484375
1717288978.523228,6129,1967.460205078125
1717289003.533131,6131,2574.081787109375
1717289066.773035,6133,1203.7509765625
1717289384.857637,6145,1361.83154296875
1717289443.860716,6147,2560.92822265625
1717289471.743455,6149,2557.61279296875
1717290229.910809,6172,2824.439453125
1717290470.612526,6181,1019.9215087890625
1717290574.651762,6184,952.52587890625
1717290967.364195,6200,2661.431640625
1717291424.44702,6211,1544.3486328125
1717291549.624188,6213,2884.8955078125
1717291684.740987,6219,2199.701171875
1717292203.22419,6232,1315.373291015625
1717292401.247641,6237,1369.61865234375
1717292521.181395,6244,2696.03173828125
1717292760.116772,6250,1399.5703125
1717293153.774036,6263,1064.4534912109375
1717293948.682718,6289,3145.119140625
1717294528.371715,6312,2161.251953125
1717294617.046861,6316,1422.959716796875
1717294649.196929,6317,1171.6129150390625
1717294868.954028,6324,867.4744262695312
1717295405.132907,6341,1524.000244140625
1717295689.44975,6352,2065.537109375
1717295980.993941,6363,2363.4130859375
1717296230.887578,6370,1491.941162109375
1717296414.958319,6376,1177.978515625
1717297074.19024,6400,2583.6806640625
1717298626.234481,6455,1230.0726318359375
1717298740.815045,6459,2282.68408203125
1717299140.49332,6472,1840.753173828125
1717299649.759203,6487,2053.7265625
1717299885.035865,6495,1920.69921875
1717299896.018728,6496,2334.23486328125
1717299998.307,6500,961.0725708007812
1717300324.822816,6510,3432.87109375
1717300697.532733,6520,1383.65380859375
1717300709.543782,6521,1949.4566650390625
1717300722.743816,6522,1893.4031982421875
1717301041.619392,6530,1419.7645263671875
1717301664.054879,6550,1329.607421875
1717302539.400235,6574,2084.44482421875
1717302719.024732,6581,1950.266845703125
1717302779.985776,6584,1163.321533203125
1717302967.558017,6594,2284.552490234375
1717303215.633317,6603,1578.878173828125
1717303289.938473,6606,1267.7139892578125
1717303632.195882,6616,1599.18505859375
1717303793.030899,6621,2067.66748046875
1717304789.568704,6657,1886.7431640625
1717305116.433707,6666,1790.928466796875
1717305153.443089,6668,2311.4033203125
1717305292.110382,6672,917.9228515625
1717305498.616491,6678,1940.4228515625
1717305563.057879,6681,1856.141357421875
1717305806.771121,6688,1705.840576171875
1717305974.586772,6696,2470.072265625
1717306060.36784,6699,1426.6416015625
1717306305.858705,6707,1571.22900390625
1717306427.631563,6711,1749.712646484375
1717306490.393576,6715,2362.55859375
1717307040.902508,6738,2675.041259765625
1717307210.361034,6742,2669.46044921875
1717307327.107544,6749,2859.672607421875
1717307421.646586,6753,1195.989013671875
1717307759.249194,6764,2845.6787109375
1717308157.269739,6776,2069.326416015625
1717308650.303051,6792,971.5325317382812
1717309409.647025,6817,631.540771484375
1717310041.200851,6832,2230.73681640625
1717310502.628816,6846,1751.748046875
1717310812.497843,6854,1727.7081298828125
1717311112.570599,6862,1836.6923828125
1717311326.22986,6868,2492.55322265625
1717311346.264006,6869,744.3324584960938
1717312231.996044,6895,1270.756103515625
1717312621.216089,6909,1964.335693359375
1717313182.218347,6934,3151.006103515625
1717313637.815473,6951,1747.753662109375
1717314087.973981,6963,1792.725341796875
1717314207.783822,6966,1546.51318359375
1717314433.781294,6972,2033.549072265625
1717314935.364342,6990,1913.93115234375
1717314991.569553,6992,1115.1036376953125
1717315473.780774,7010,1276.36181640625
1717315555.218123,7014,2141.91650390625
1717316310.428765,7035,854.06689453125
1717316391.015408,7039,2372.8427734375
1717316609.681665,7046,1037.3984375
1717317047.54581,7059,2874.3505859375
1717317344.3781,7065,2042.988037109375
1717317842.470777,7079,1023.3250122070312
1717318184.55926,7091,2056.306640625
1717318833.42691,7106,2314.25732421875
1717319050.754642,7114,1618.397705078125
1717319107.41821,7115,1714.35107421875
1717319955.28072,7137,1318.017578125
1717320019.23157,7141,1340.11376953125
1717320303.652495,7155,950.3035888671875
1717320801.366317,7167,2482.67578125
1717320834.878432,7168,2124.076904296875
1717321014.98918,7175,2102.384765625
1717321534.317226,7189,1451.779296875
1717321841.897965,7195,1756.85009765625
1717322135.920562,7202,1499.14599609375
1717322204.048631,7204,1696.3408203125
1717322616.616037,7213,1473.407470703125
1717322706.38324,7215,1758.301025390625
1717322752.089427,7216,1741.164306640625
1717323411.980965,7235,1278.527587890625
1717323446.654223,7238,1529.60986328125
1717323659.210181,7247,1996.6851806640625
1717324058.463479,7260,2263.1552734375
1717324859.063743,7284,894.3768310546875
1717325284.483857,7300,1803.916015625
1717325773.599841,7311,1290.42822265625
1717326203.106141,7329,1556.4736328125
1717326470.683499,7339,1051.7318115234375
1717326499.058742,7340,1415.3662109375
1717326708.100778,7346,1385.077392578125
1717326977.43167,7353,2007.532958984375
1717327116.169831,7357,1945.7745361328125
1717327128.677189,7358,1814.240234375
1717327144.142455,7359,2379.14013671875
1717327710.827243,7381,1675.88818359375
1717327717.153924,7382,1987.583251953125
1717327817.831096,7386,967.169189453125
1717327932.941627,7388,2701.541748046875
1717328331.467156,7397,1598.53955078125
1717328464.188723,7401,1252.263427734375
1717329242.581003,7430,1972.10009765625
1717329271.149309,7431,1633.902587890625
1717329570.265455,7440,2025.566162109375
1717329667.035118,7443,2683.761962890625
1717329770.245703,7450,1376.8096923828125
1717330038.471168,7460,2465.861572265625
1717330094.885166,7461,2227.5595703125
1717330133.071993,7463,2353.660888671875
1717330210.467265,7468,1305.3909912109375
