Wall time,Step,Value
1717231116.340504,4304,-401.0558776855469
1717231230.914469,4308,-540.66748046875
1717231599.627249,4317,-600.8120727539062
1717231671.202332,4319,-410.0394287109375
1717231871.183242,4328,-702.6170043945312
1717231942.337414,4332,-300.0
1717232238.096978,4343,-460.6402282714844
1717233331.446717,4369,-310.0
1717233609.938845,4378,-460.0
1717234087.603015,4393,-300.0
1717234274.546451,4400,-1110.0
1717234388.316998,4406,-300.0
1717234559.924353,4410,-883.4834594726562
1717234653.913571,4411,-1886.328369140625
1717235092.950201,4430,-541.2113647460938
1717235246.888107,4433,-1110.0
1717236338.276802,4469,-1644.5438232421875
1717236549.592653,4475,-310.0
1717237131.215596,4490,-912.872314453125
1717237161.124906,4492,-300.0
1717237620.638737,4509,-150.6475830078125
1717237633.029652,4510,-431.26177978515625
1717238522.850711,4529,-2224.20751953125
1717238586.07284,4530,-1103.07470703125
1717238730.6291,4533,-1644.8154296875
1717239048.611967,4542,-541.21923828125
1717239370.355249,4553,-590.0
1717240142.730599,4578,-1240.0
1717240181.546349,4581,-351.437255859375
1717240590.725791,4592,-642.2298583984375
1717240660.45309,4595,-951.2581787109375
1717240704.254001,4597,-400.1751708984375
1717240720.058062,4599,-110.0
1717241150.376306,4611,-310.00390625
1717241748.420209,4628,-1645.097412109375
1717242578.237073,4649,-2006.6439208984375
1717242807.755321,4656,-360.5262756347656
1717243130.726157,4664,-330.12579345703125
1717243251.351896,4668,-320.0
1717243529.041168,4675,-980.0
1717243586.410941,4676,-1203.0694580078125
1717243638.644314,4677,-1102.9012451171875
1717243983.138203,4687,-300.0
1717244800.667796,4713,-791.6831665039062
1717244902.926713,4718,-409.9940185546875
1717245417.220086,4734,-40.0
1717245734.183239,4745,-460.0
1717245921.992475,4749,-720.0
1717246005.416419,4750,-1437.4488525390625
1717246308.799109,4758,-250.0
1717246600.271898,4764,-632.2225341796875
1717246647.480257,4767,-290.0
1717246886.383838,4776,-553.08935546875
1717246982.551299,4780,-931.645751953125
1717247175.361393,4787,-700.6424560546875
1717247180.524731,4788,-250.0
1717247363.560173,4794,-902.387939453125
1717247519.041088,4800,-300.0
1717247581.587949,4802,-460.32635498046875
1717247684.83104,4805,-902.3930053710938
1717249063.386683,4840,-640.7338256835938
1717249474.151636,4852,-400.14453125
1717250151.021785,4871,-390.3166198730469
1717250246.226472,4873,-1413.283935546875
1717250816.466216,4894,-330.0
1717251551.482219,4914,-310.0
