Wall time,Step,Value
1717127713.472661,931,57913.08984375
1717128017.580668,942,34971.29296875
1717128157.631024,945,53784.1875
1717128469.971991,954,53198.1875
1717128936.626261,962,61397.30078125
1717129361.174704,971,57350.8984375
1717129467.097618,972,54448.8515625
1717129624.527633,978,57453.71875
1717129652.335429,979,52676.00390625
1717129775.50586,984,45857.44921875
1717130471.705943,1002,58672.6796875
1717130555.719195,1005,55289.0859375
1717130783.316918,1014,63656.1875
1717132255.197525,1057,59337.625
1717132498.727482,1063,49218.15625
1717132719.840872,1066,55985.0703125
1717132806.191857,1068,24437.6640625
1717132910.466187,1072,30992.05859375
1717133145.236152,1078,55106.58203125
1717133333.219739,1083,63541.1953125
1717133644.506159,1093,53489.28125
1717133865.239789,1099,61747.1328125
1717134187.308833,1104,41539.1796875
1717134553.643229,1114,51161.9453125
1717136082.241932,1156,42956.5703125
1717136130.70864,1160,56890.2734375
1717136171.908607,1161,61868.6953125
1717136177.145207,1162,55177.3125
1717136765.439053,1180,39570.125
1717137361.776863,1193,43156.2265625
1717137763.933692,1206,61343.578125
1717138712.691158,1244,57382.5234375
1717139171.71633,1255,59115.3984375
1717139335.554803,1258,51791.359375
1717139451.817262,1261,82166.921875
1717140042.486798,1281,51492.0234375
1717140235.469301,1287,35748.6171875
1717140481.196047,1294,68585.046875
1717140655.969306,1300,57302.9609375
1717141201.316119,1316,65258.5703125
1717141273.576585,1319,59435.078125
1717141680.31733,1330,46731.36328125
1717141798.622062,1333,64239.484375
1717141848.703874,1336,52097.03125
1717141861.058846,1337,49534.59765625
1717143348.711175,1385,70993.859375
1717143482.186708,1388,55637.22265625
1717143639.410021,1391,51324.5859375
1717143666.829048,1392,43495.96484375
1717144293.541982,1414,61306.609375
1717144625.209871,1426,75530.4765625
1717144825.963782,1436,59069.609375
1717144933.716396,1440,47602.66796875
1717145938.724214,1465,47888.28125
1717145994.477232,1466,72142.484375
1717146444.330429,1477,49756.66796875
1717146709.216094,1485,40278.453125
1717146919.676428,1491,66808.578125
1717147892.130319,1523,44585.7578125
1717148019.377422,1527,55768.96875
1717148615.26884,1552,59457.8046875
1717149031.864246,1568,68833.9765625
1717149042.595574,1569,48982.37109375
1717149600.047441,1584,68862.859375
1717149723.864285,1588,38085.328125
1717150226.589288,1604,62090.4765625
1717150251.363669,1605,48884.17578125
1717150838.829284,1627,68640.15625
1717150931.305224,1632,52143.671875
1717151156.238708,1637,54395.21875
1717151176.108699,1640,67123.203125
1717151351.908583,1645,51437.234375
1717151449.491167,1648,34845.4609375
1717151867.993597,1660,48732.8359375
1717152104.392084,1668,55335.42578125
1717152289.321268,1675,72127.828125
1717152485.640339,1682,66610.546875
1717152737.824233,1691,40832.71875
1717152824.736699,1695,60256.3828125
1717152888.685688,1697,61772.28515625
1717152996.375707,1699,86850.6640625
1717153080.738557,1702,73542.890625
1717153255.624243,1709,41938.1171875
1717153613.545088,1718,64136.5
1717154078.010149,1732,44682.015625
1717154142.293007,1734,68743.609375
1717154290.240698,1737,61724.8671875
1717154347.476494,1742,56219.48046875
1717154480.07814,1745,55433.63671875
1717154488.681736,1746,63702.05078125
1717155268.080604,1766,50260.56640625
1717155455.254309,1775,61939.2421875
1717155681.688209,1781,43175.36328125
1717155792.816342,1788,64432.4140625
1717155827.210836,1789,56848.23046875
1717156020.504902,1798,57022.26953125
1717156276.168666,1805,54730.75
1717156932.759197,1826,56754.0390625
1717157043.038378,1830,34806.671875
1717157308.699856,1840,61388.2890625
1717157447.275093,1844,61792.2890625
1717157662.282076,1853,37035.62109375
1717158291.228561,1866,76269.9140625
1717158353.514601,1869,52126.203125
1717158523.095455,1875,50944.12109375
1717158583.655008,1877,68730.703125
1717159783.144275,1911,49985.6484375
1717159917.140026,1917,57003.515625
1717160344.527014,1934,48930.8359375
1717160646.261638,1944,55683.6875
1717160699.56004,1947,65687.96875
1717160818.468468,1949,81215.28125
1717161385.925116,1967,54667.37890625
1717161982.971337,1981,63480.5390625
1717162062.388645,1983,51564.46875
1717162790.173527,2001,41900.1171875
1717162881.862262,2005,57834.98828125
1717163119.318489,2013,48441.2109375
1717163687.404958,2030,68910.3203125
1717163788.372018,2036,45968.9375
1717164445.315428,2060,51444.671875
1717164785.416871,2073,28093.912109375
1717164941.320556,2076,79166.875
1717165016.613807,2077,42330.10546875
1717165087.786503,2081,66862.34375
1717165295.110583,2085,64428.2578125
1717165360.750271,2089,63312.19140625
1717165551.613774,2096,36345.6171875
1717166140.258135,2111,36734.98046875
1717166987.710448,2145,67838.6796875
1717167039.988464,2149,33398.74609375
1717167181.787679,2156,60301.75
1717167509.248238,2165,44064.796875
1717167853.601781,2177,26655.46484375
1717168176.006921,2187,50602.48828125
1717168204.155212,2189,62191.03515625
1717168311.129549,2191,51007.6796875
1717168505.831596,2196,53360.37890625
1717168604.082595,2199,47782.04296875
1717168836.205953,2207,65717.84375
1717168942.614019,2211,42418.65234375
1717169529.362391,2231,55405.19921875
1717169673.714505,2236,56919.8515625
1717169683.756689,2237,49132.671875
1717169696.697421,2239,49036.76953125
1717169836.523594,2242,51164.828125
1717169950.954558,2246,53149.89453125
1717169980.960599,2247,52213.62109375
1717170169.328069,2254,61079.71484375
1717170267.487975,2257,57437.8984375
1717170385.009866,2262,61104.1484375
1717170949.769331,2281,43942.078125
1717171264.616959,2291,76964.828125
1717171509.408568,2297,50204.875
1717171625.702424,2303,76471.2109375
1717171788.337879,2307,49618.328125
1717172054.766912,2319,63458.671875
1717172109.110127,2320,67182.7890625
1717172770.606247,2345,68905.703125
1717173041.459314,2354,57816.03125
1717174012.538238,2389,57761.90234375
1717174023.442371,2390,58884.68359375
1717174069.377111,2392,32850.13671875
1717175482.785695,2436,60510.34375
1717175696.756155,2444,46238.67578125
1717175948.479692,2451,31580.203125
1717176067.731988,2453,44961.70703125
1717176087.165948,2455,51510.7890625
1717176184.188544,2460,55762.90234375
1717177090.169791,2485,62920.48046875
1717177122.62754,2486,62361.859375
1717177396.743655,2496,55936.33203125
1717177430.32726,2498,26500.41796875
1717177664.384293,2503,58280.55859375
1717178151.325557,2517,55020.86328125
1717178350.421722,2523,41854.5859375
1717178740.700692,2532,63599.1875
1717179152.48648,2547,57932.5078125
1717179206.606476,2551,31192.078125
1717179276.580356,2553,77291.375
1717180106.718128,2578,56812.1640625
1717180469.316173,2590,51081.91796875
1717180785.474895,2600,66897.453125
1717180887.235773,2606,61592.08203125
1717181456.774178,2623,73843.2421875
1717181665.377254,2629,44133.64453125
1717181682.255149,2630,43442.25390625
1717182146.885283,2644,55643.8828125
1717182249.616295,2650,78190.578125
1717182409.75452,2655,58458.109375
1717182945.921126,2678,67362.265625
1717183312.07695,2685,59746.26953125
1717183419.46899,2690,67142.9375
1717183821.432335,2703,50239.6796875
1717184049.630158,2710,69403.765625
1717184550.95927,2725,50609.9296875
1717184769.648793,2737,58524.88671875
1717184846.078391,2740,53876.59765625
1717185248.981742,2754,60627.8828125
1717186298.275598,2789,71501.0
1717186335.429168,2790,69706.1015625
1717186400.97605,2791,51912.06640625
1717186996.367655,2809,50159.52734375
1717187480.756591,2824,38802.4296875
1717188755.814234,2872,62962.54296875
1717189203.022727,2881,29208.96484375
1717189530.523879,2890,46176.65625
1717189644.567656,2896,64122.078125
1717190330.124894,2917,62087.7109375
1717190384.603916,2919,59899.703125
1717190405.393679,2920,60526.578125
1717192162.666621,2967,57516.19140625
1717192382.397804,2975,31090.998046875
1717192977.42201,2998,48772.8984375
1717193363.193002,3007,62222.203125
1717193541.200126,3011,40144.48046875
1717193636.772217,3015,58054.53125
1717194009.612464,3027,56874.7265625
1717194077.728861,3030,39373.4609375
1717194334.066685,3038,59200.71484375
1717194393.391326,3041,63932.74609375
1717195200.654227,3065,46649.6796875
1717195305.439249,3069,73367.53125
1717195365.59275,3071,50698.8203125
1717196226.715329,3099,56369.70703125
1717197205.515295,3122,60664.28125
1717197674.72373,3137,61037.9921875
1717197991.05731,3145,44012.1796875
1717198079.211812,3150,56807.9921875
1717198273.46662,3155,34593.8125
1717198379.10967,3161,34797.78125
1717198877.090065,3177,63862.3046875
1717199362.702854,3195,52941.2578125
1717199382.830862,3196,65189.18359375
1717199578.688749,3203,51610.21484375
1717199648.826099,3206,41234.6796875
1717200260.008271,3230,61552.38671875
1717200346.45726,3233,62838.25
1717200521.228803,3240,49868.7109375
1717200572.021383,3243,57258.78125
1717200588.940651,3244,72810.875
1717200629.676641,3246,41651.8984375
1717200655.589561,3247,34625.515625
1717201519.376479,3272,39775.5234375
1717201734.493845,3281,33347.4765625
1717202513.165145,3305,67783.546875
1717202740.359528,3313,65778.9140625
1717203208.813453,3327,60785.98046875
1717203219.527167,3328,70509.6171875
1717203645.944903,3345,57436.55078125
1717204351.376021,3374,61094.4921875
1717204382.733011,3376,53392.6640625
1717204580.345959,3386,74414.5625
1717205036.038804,3403,61598.578125
1717205222.84568,3408,58395.3046875
1717205757.920933,3430,43618.8515625
1717205951.024964,3438,49628.671875
1717206201.80273,3449,41000.390625
1717206289.116513,3451,51057.984375
1717206464.089711,3458,52055.8359375
1717206829.137995,3464,44488.453125
1717206985.587566,3471,59531.203125
1717207172.843711,3477,55881.21484375
1717207203.698301,3480,49674.265625
1717207638.33355,3497,64054.171875
1717208040.960713,3509,52394.59375
1717208094.911375,3512,54887.6953125
1717208726.545328,3535,60858.703125
1717208744.090246,3537,48921.5078125
1717208912.032346,3543,59057.14453125
1717209040.459038,3547,63952.11328125
1717209498.585986,3563,35833.2421875
1717209965.249619,3580,39949.6796875
1717210424.547903,3600,52640.4140625
1717210830.128463,3618,72565.28125
1717210861.085992,3620,57423.3046875
1717210894.147865,3622,66019.90625
1717211074.711405,3625,59331.8046875
1717211122.703512,3628,71999.28125
1717211722.326178,3645,55769.9140625
1717212225.2467,3656,72076.265625
1717212610.425718,3670,53203.91015625
1717213449.021428,3702,71079.671875
1717214362.879153,3726,54662.52734375
1717214490.644976,3730,63615.0859375
1717214535.494381,3732,72740.4765625
1717214637.056686,3738,46275.0078125
1717214669.871603,3741,67926.640625
1717214703.246833,3743,59863.1328125
1717214877.785475,3752,49181.625
1717215123.776552,3759,91908.390625
1717215623.155448,3772,56840.62109375
1717215837.40567,3780,57424.578125
1717216213.124298,3793,76530.546875
1717216230.082027,3795,46558.7421875
1717216388.482042,3798,39655.8203125
1717216880.539222,3814,50719.0859375
1717217044.752959,3819,61209.2734375
1717217103.653979,3821,56982.765625
1717217290.16214,3831,43310.0546875
1717217408.499825,3835,48358.4609375
1717218362.032321,3864,53267.09375
1717218432.94603,3869,45105.5703125
1717218602.550817,3876,63513.65625
1717219786.113902,3920,60058.1328125
1717220034.768771,3928,51692.78125
1717220366.214676,3935,42354.7109375
1717220489.314982,3939,56575.921875
1717220950.283351,3950,61724.11328125
1717221095.818163,3956,77709.015625
1717221271.251917,3962,60805.71484375
1717222068.673658,3984,85611.609375
1717222447.490933,3995,60056.296875
1717222641.627897,4000,62986.078125
1717222814.44135,4009,37118.8359375
1717222841.955186,4010,50575.39453125
1717223111.573629,4022,62651.76953125
1717223306.52409,4033,39211.96875
1717223403.680972,4036,56642.6796875
1717225023.553124,4093,65835.65625
1717225227.77683,4098,54897.91796875
1717225296.895069,4099,45695.28125
1717225524.306025,4109,80155.1875
1717227532.877393,4182,74188.46875
1717227892.001212,4193,52649.18359375
1717227962.52768,4194,64658.40625
1717228067.099965,4196,80407.5078125
1717228135.198206,4198,60223.5
1717228265.830022,4201,60378.68359375
1717228357.251503,4202,61772.88671875
1717229154.807049,4227,76394.390625
1717229284.287337,4232,55210.625
1717229381.401494,4235,67643.125
1717229653.872336,4243,54718.671875
1717229909.378789,4254,57545.8046875
1717230138.377503,4263,61218.6484375
1717230199.072257,4266,42700.23046875
1717230237.633245,4267,53946.87109375
1717230568.325008,4282,60254.08984375
1717230966.496138,4298,42364.0859375
1717231116.341414,4304,71704.90625
1717231230.915177,4308,70834.109375
1717231599.628195,4317,54993.953125
1717231671.203506,4319,49981.43359375
1717231871.184166,4328,60919.0234375
1717231942.338153,4332,64238.015625
1717232238.09791,4343,50765.859375
1717233331.447477,4369,79229.734375
1717233609.939787,4378,63148.40625
1717234087.603818,4393,65045.2109375
1717234274.547355,4400,54798.8515625
1717234388.317759,4406,68498.6796875
1717234559.925114,4410,55777.00390625
1717234653.914516,4411,58792.53515625
1717235092.950917,4430,64888.52734375
1717235246.888917,4433,32797.5546875
1717236338.277764,4469,38178.90625
1717236549.593642,4475,42891.08984375
1717237131.216369,4490,63920.75
1717237161.125618,4492,49418.9296875
1717237620.639732,4509,73244.1328125
1717237633.030432,4510,55847.14453125
1717238522.8517,4529,55829.765625
1717238586.073587,4530,55529.89453125
1717238730.629849,4533,66658.90625
1717239048.612724,4542,54483.671875
1717239370.356023,4553,69741.5
1717240142.731593,4578,53953.3125
1717240181.54726,4581,53724.015625
1717240590.72675,4592,55731.84375
1717240660.454011,4595,55775.265625
1717240704.254784,4597,64460.15625
1717240720.058997,4599,58966.7109375
1717241150.377296,4611,71685.515625
1717241748.420985,4628,41420.171875
1717242578.237916,4649,50619.9296875
1717242807.756245,4656,67967.4765625
1717243130.727166,4664,59965.10546875
1717243251.352908,4668,69990.234375
1717243529.041951,4675,76549.296875
1717243586.41179,4676,55520.02734375
1717243638.645228,4677,66983.7578125
1717243983.138971,4687,68677.28125
1717244800.668721,4713,50238.7109375
1717244902.927459,4718,60637.1640625
1717245417.220807,4734,43432.2421875
1717245734.184017,4745,61714.359375
1717245921.993198,4749,68290.359375
1717246005.417491,4750,43259.84375
1717246308.799833,4758,55621.6328125
1717246600.272844,4764,55218.80859375
1717246647.480954,4767,33863.62890625
1717246886.384587,4776,75400.515625
1717246982.552084,4780,60265.953125
1717247175.362114,4787,52682.453125
1717247180.525516,4788,53626.59375
1717247363.5609,4794,58471.21484375
1717247519.041987,4800,57636.890625
1717247581.588651,4802,50662.0625
1717247684.831969,4805,63621.46484375
1717249063.387406,4840,72623.1328125
1717249474.152361,4852,46203.8671875
1717250151.022778,4871,80045.796875
1717250246.227208,4873,49464.92578125
1717250816.4671,4894,42870.2421875
1717251551.48309,4914,54238.7109375
1717252289.273456,4938,59229.109375
1717252368.289928,4941,64568.46875
1717252771.055501,4954,52069.08984375
1717253046.716288,4962,46780.3984375
1717253293.128412,4971,48979.3359375
1717253439.041295,4974,62902.69921875
1717253471.16096,4976,50709.7421875
1717253499.21062,4977,64247.8203125
1717254825.15669,5021,59411.91015625
1717254969.791888,5027,60564.2734375
1717255067.771888,5030,46881.41796875
1717255253.282955,5037,56772.828125
1717255649.775496,5050,71001.4453125
1717255672.596133,5052,67696.359375
1717255683.765909,5053,88492.515625
1717255842.529335,5060,51716.6484375
1717256410.490094,5078,57802.2890625
1717257106.012014,5101,67091.421875
1717257285.914535,5106,51180.703125
1717257869.916943,5126,70238.515625
1717257893.010956,5128,56273.984375
1717258024.357566,5134,58704.2578125
1717258819.03165,5160,56598.0703125
1717258977.5752,5165,57571.828125
1717259521.415482,5182,53184.5
1717259902.038943,5200,62575.9609375
1717260089.193942,5208,66042.84375
1717260785.506687,5231,55294.1796875
1717260903.460242,5235,36738.7890625
1717260977.029114,5239,81713.515625
1717261005.798834,5240,61890.515625
1717261989.98008,5266,64630.1484375
1717262744.58329,5289,71226.65625
1717263698.086794,5318,57003.9375
1717264003.773776,5329,50530.9375
1717264660.368195,5345,51976.15625
1717265306.159751,5359,66268.421875
1717265313.662581,5360,61571.0390625
1717265878.746022,5380,66972.65625
1717266612.855027,5404,72618.21875
1717267092.708516,5420,59614.55078125
1717267593.220974,5439,62462.8828125
1717267723.318694,5442,71419.71875
1717267862.483273,5447,69957.3203125
1717268793.007041,5484,59089.15625
1717268967.363747,5491,61659.0234375
1717269084.109642,5495,41820.59375
1717269348.24805,5501,74612.96875
1717269610.520062,5507,48520.3984375
1717269700.24166,5512,68155.03125
1717269780.639864,5515,69404.4375
1717269858.907216,5517,52084.6015625
1717270787.009422,5541,67274.9375
1717271057.869722,5549,62387.078125
1717271680.611447,5566,48884.8125
1717271979.624018,5573,62805.1796875
1717272375.078664,5585,38300.08984375
1717272484.243705,5587,68381.8046875
1717272602.543407,5593,89548.71875
1717273019.727423,5605,79923.28125
1717273170.812847,5610,78991.109375
1717273375.493195,5620,54715.03125
1717273622.361746,5630,71893.6953125
1717274495.946536,5658,72248.234375
1717274543.438054,5660,47704.40625
1717274694.450124,5664,73502.96875
1717275163.691328,5679,44959.125
1717276392.725586,5720,80500.859375
1717276482.329589,5723,67862.28125
1717277047.945544,5741,54398.8828125
1717277431.772179,5759,53430.078125
1717277903.85278,5776,54360.8515625
1717277955.619516,5779,57354.1171875
1717278024.146839,5784,78305.7578125
1717278144.631501,5789,52539.9609375
1717278873.54587,5807,67718.0078125
1717278915.76125,5808,61297.8125
1717279395.944702,5825,57218.01171875
1717279467.681868,5828,53855.34375
1717279706.606071,5835,51699.625
1717280633.19844,5862,68333.15625
1717280687.884894,5864,52900.4375
1717280837.568367,5871,74852.078125
1717281527.194385,5889,53064.9609375
1717281785.158043,5898,52762.109375
1717282028.257814,5907,52736.5703125
1717282272.938254,5917,53517.20703125
1717282582.787247,5928,76347.421875
1717282641.172284,5932,40333.734375
1717282661.114806,5933,39084.35546875
1717283250.271081,5952,74741.609375
1717283352.971043,5957,49086.984375
1717283444.227568,5959,56757.421875
1717283506.426533,5963,87512.1875
1717283901.146352,5972,52842.0859375
1717284588.149136,5990,53909.64453125
1717285276.066268,6010,63698.66796875
1717285427.504852,6015,52698.76953125
1717285655.785474,6024,44425.18359375
1717285848.013195,6030,61055.81640625
1717285867.191321,6031,47376.03125
1717285942.050341,6035,66132.484375
1717285980.5732,6038,67178.09375
1717286777.550928,6060,68686.875
1717287203.241533,6078,74079.65625
1717287375.766868,6082,74059.375
1717287558.550755,6087,51532.03125
1717288033.91292,6103,56379.265625
1717288081.244284,6105,69324.7734375
1717288666.661005,6121,53576.7265625
1717288715.411811,6123,78254.1015625
1717288978.523698,6129,43920.37890625
1717289003.533496,6131,42726.875
1717289066.773397,6133,52469.35546875
1717289384.857963,6145,70753.203125
1717289443.861062,6147,83074.109375
1717289471.743787,6149,68481.3046875
1717290229.911231,6172,53320.8125
1717290470.612896,6181,59281.2421875
1717290574.652091,6184,57778.8515625
1717290967.364557,6200,63611.53125
1717291424.447395,6211,78753.375
1717291549.624654,6213,87864.1328125
1717291684.741307,6219,63873.9375
1717292203.224618,6232,80082.65625
1717292401.247999,6237,69504.1796875
1717292521.181729,6244,66678.921875
1717292760.1171,6250,54650.0703125
1717293153.774498,6263,52520.16015625
1717293948.683061,6289,50091.95703125
1717294528.372047,6312,70479.796875
1717294617.047289,6316,53545.453125
1717294649.197832,6317,62915.65234375
1717294868.954419,6324,60732.5234375
1717295405.133237,6341,52495.16796875
1717295689.450108,6352,58702.203125
1717295980.99428,6363,76758.234375
1717296230.887914,6370,69885.03125
1717296414.958739,6376,59492.87890625
1717297074.190685,6400,43977.70703125
1717298626.234939,6455,57605.609375
1717298740.81541,6459,74698.609375
1717299140.493651,6472,66783.5546875
1717299649.759649,6487,54548.14453125
1717299885.036295,6495,77258.328125
1717299896.019093,6496,69498.7109375
1717299998.307326,6500,59715.625
1717300324.823151,6510,52711.76953125
1717300697.533086,6520,60663.5390625
1717300709.544135,6521,68776.75
1717300722.744263,6522,64288.828125
1717301041.61982,6530,69031.6171875
1717301664.055209,6550,44307.8515625
1717302539.400587,6574,78254.5
1717302719.025064,6581,61710.90625
1717302779.986114,6584,36402.5078125
1717302967.558352,6594,69153.296875
1717303215.633681,6603,54205.69140625
1717303289.938895,6606,59297.9453125
1717303632.196301,6616,50776.19140625
1717303793.031227,6621,58295.40625
1717304789.569067,6657,78227.1875
1717305116.434142,6666,53563.953125
1717305153.443435,6668,62558.0234375
1717305292.1108,6672,76975.515625
1717305498.616829,6678,69578.8984375
1717305563.058242,6681,51932.19140625
1717305806.771573,6688,59882.75390625
1717305974.587093,6696,47972.92578125
