Wall time,Step,Value
1715676443.4895322,14464,-1958.2694091796875
1715676597.3731675,14489,-2835.6240234375
1715676922.645946,14538,-1739.6197509765625
1715677235.4589598,14585,-2729.363037109375
1715677475.9932203,14634,-361.40118408203125
1715677489.0092008,14640,-426.8223876953125
1715677513.5373309,14648,-580.7083740234375
1715677586.064687,14664,-1407.2833251953125
1715677759.8179424,14707,-689.78662109375
1715677875.387666,14748,-883.493408203125
1715677937.012756,14775,-660.3492431640625
1715677991.5101604,14791,-430.2613220214844
1715678010.2574682,14795,-423.7023620605469
1715678230.4175792,14826,-3878.3310546875
1715678728.104889,14913,-716.5796508789062
1715678811.7131138,14928,-1561.93359375
1715678859.3852985,14938,-277.82110595703125
1715679012.6491017,14973,-749.3607788085938
1715679244.7057822,15037,-732.2315063476562
1715679283.393657,15048,-638.6058959960938
1715679835.4138517,15188,-948.00927734375
1715679899.5794516,15206,-280.0
1715680062.3514667,15271,-1400.3140869140625
1715680326.6228669,15379,-1673.0631103515625
1715680669.8910234,15466,-994.8756713867188
1715682053.1651976,15775,-3738.879638671875
1715682236.5002244,15808,-3269.10302734375
1715682250.9887452,15811,-395.6514587402344
1715682497.4087906,15864,-2205.449462890625
1715682588.7582266,15885,-508.3568420410156
1715682738.376125,15927,-240.0
1715682807.8231235,15946,-1134.03369140625
1715682934.4113042,15968,-2108.81787109375
1715682979.74986,15979,-428.8182373046875
1715683067.9741075,16007,-672.6292724609375
1715683377.03803,16084,-1826.413818359375
1715683510.3017476,16118,-696.2450561523438
1715684197.9224658,16236,-3213.09619140625
1715684372.93145,16286,4016.448974609375
1715684433.0638382,16300,-1232.2371826171875
1715684487.3513646,16311,-1140.098388671875
1715684865.2242253,16420,-753.6199951171875
1715685004.637825,16445,-531.1282958984375
1715685283.0458698,16511,-2583.71435546875
1715685308.1057885,16516,-254.0
1715685448.1584313,16545,-2693.68212890625
1715685461.8807843,16548,-374.19134521484375
1715685816.9471295,16660,-576.8734130859375
1715685941.6399915,16680,-2309.429443359375
1715686282.008005,16796,-247.601806640625
1715686792.0209122,16931,-793.177978515625
1715687008.5727522,16994,-557.240966796875
1715687679.3310711,17115,-438.9833984375
1715687745.2169232,17129,-433.49493408203125
1715687866.8710182,17150,-2281.98388671875
1715687897.7138598,17159,-682.7736206054688
1715688199.6831832,17212,-2223.9384765625
1715688226.3435183,17217,-645.6835327148438
1715688601.1859188,17311,-867.397705078125
1715688783.6260078,17375,-2032.55419921875
1715688901.8906274,17394,-2280.6826171875
1715689116.9496121,17466,-541.77783203125
1715689138.010764,17477,-630.2073364257812
1715689188.6023598,17490,-407.0
1715689225.7355115,17503,-903.1693115234375
1715689439.3304126,17575,-743.9226684570312
1715689516.9466243,17591,-1482.6519775390625
1715689668.5827782,17618,-2690.605224609375
1715689750.3427002,17636,-260.0
1715689824.2509024,17650,-1400.396728515625
1715690307.956363,17795,-384.8370666503906
1715690384.335818,17817,-277.7956237792969
1715690439.3319738,17847,-275.99658203125
1715690614.625898,17877,-2783.3388671875
1715690741.3004665,17899,-2453.62890625
1715691081.6263134,17998,-288.846435546875
1715691242.551062,18048,-1283.254638671875
1715691291.9175878,18063,-1060.154052734375
1715691501.3397832,18111,-622.01708984375
1715691879.9750123,18218,-950.3012084960938
1715691984.6806464,18254,-1012.6220092773438
1715692280.2297564,18348,-595.7952270507812
1715692299.1971545,18353,-492.35205078125
1715692472.6071177,18394,-1738.8743896484375
1715692534.421754,18422,-1067.388427734375
1715692789.1439795,18469,-2822.304931640625
1715693067.9070406,18548,-2370.685302734375
1715693703.3730018,18696,-2052.013916015625
1715693760.1350377,18714,-804.838623046875
1715694001.50684,18773,-1545.9296875
1715694164.888324,18823,-851.1836547851562
1715694337.0546114,18857,-2276.559814453125
1715694360.5488052,18862,-452.69512939453125
1715694672.6432655,18962,-1363.7396240234375
1715694909.2857234,19007,-3133.187744140625
1715694940.0784774,19025,-428.00250244140625
1715695104.753442,19068,-651.9712524414062
1715695135.3599792,19077,-710.2955932617188
1715695167.189585,19086,-751.0819702148438
1715695926.9897985,19253,-4069.5654296875
1715696287.4396896,19324,-549.111328125
1715696489.2204561,19369,-587.4257202148438
1715696524.6722052,19375,-743.9095458984375
1715696602.0646715,19396,-1673.5936279296875
1715697403.32217,19587,-2070.620849609375
1715697591.2725832,19625,-746.2949829101562
1715697791.538095,19659,-620.4893188476562
1715698126.4646962,19750,2756.531005859375
1715698255.51543,19777,-2437.602783203125
1715698666.6410594,19882,-1498.6922607421875
1715698717.7384884,19899,497.3363037109375
1715699805.9562075,20195,-270.0
1715699859.289237,20227,-1444.6197509765625
1715699881.19888,20235,-560.3757934570312
1715700072.7480643,20272,-392.9729309082031
1715700222.1860304,20295,-2780.65380859375
1715700235.361218,20300,-389.51019287109375
1715701753.6682727,20590,-1425.4488525390625
1715701968.310001,20650,-795.5480346679688
1715702060.9171815,20669,-406.64288330078125
1715702682.3357553,20780,-941.694091796875
1715702699.2498767,20785,-470.06060791015625
1715703041.0958893,20843,-3204.43798828125
1715703139.0571997,20859,-1679.359375
1715703482.0787234,20916,-5762.990234375
1715704131.1911268,21028,-3727.9619140625
1715704176.651326,21041,-791.9783325195312
1715704306.288792,21075,-605.4595947265625
1715704398.4465823,21111,-979.6072387695312
1715705005.743599,21249,-1462.76611328125
1715705284.169592,21320,-240.0
1715705459.5035276,21348,-3316.8427734375
1715705614.5880764,21398,-1177.6314697265625
1715705742.629328,21419,-316.73883056640625
1715705949.3081837,21504,-454.0
1715706279.927037,21590,-1905.8826904296875
1715706314.5731819,21601,-240.0
1715706409.774615,21634,-1078.44287109375
1715706918.3676548,21757,-2908.766845703125
1715706947.4454336,21771,-314.77069091796875
1715707052.402624,21793,-1132.300537109375
1715707096.8949888,21806,-921.9696655273438
1715707338.8085418,21852,-1154.617919921875
1715707368.019292,21865,-277.7264404296875
1715707471.201342,21917,-1378.13818359375
1715708074.4272017,22042,-3368.2744140625
1715708708.121148,22194,-782.9188842773438
1715709068.9161856,22276,-3548.44580078125
1715709191.3406541,22310,-1601.62744140625
1715709261.7625782,22330,-1499.62939453125
1715709275.4025223,22336,-466.9102783203125
1715709284.504209,22339,-315.07781982421875
1715709499.2721796,22394,-685.729248046875
1715709724.3418343,22429,-1281.3582763671875
1715710047.1980112,22500,-3128.749755859375
1715710143.5912023,22520,-1568.6732177734375
1715710340.1606457,22568,-1889.2164306640625
1715710349.0072992,22569,-250.0
1715710470.0633354,22596,-240.0
1715711064.7699845,22732,-1799.1865234375
1715711087.628014,22739,-407.02215576171875
1715711160.6255481,22761,-1025.39892578125
1715711272.5515745,22826,-655.7041015625
1715711285.6174786,22830,-355.6072082519531
1715711361.961584,22843,-1439.7781982421875
1715711507.0425444,22867,-2775.77099609375
1715711571.1208072,22882,-1272.180419921875
1715712130.4066708,22995,-1474.0360107421875
1715713025.0563529,23181,-1689.7738037109375
1715713388.4361343,23248,-486.9942626953125
1715713728.2057095,23320,-288.2013244628906
1715713912.630533,23365,-501.61505126953125
1715714235.3017519,23442,-390.7666931152344
1715714441.0727253,23505,-1090.54150390625
1715714577.0372763,23539,-317.9064025878906
1715714591.0089443,23541,-348.47320556640625
1715714759.4364715,23582,-419.88397216796875
1715714781.2681634,23591,-542.6590576171875
1715714907.1322744,23616,-428.208740234375
1715714978.6746056,23629,-1426.018798828125
1715715166.8457716,23671,-2667.78564453125
1715716067.300665,23891,-1320.507080078125
1715716089.1088414,23895,-517.38525390625
1715716118.4983764,23903,-704.2867431640625
1715716444.7111855,24003,-1716.099609375
1715716658.2341077,24043,-3129.395751953125
1715716804.3931694,24083,-347.52996826171875
1715716820.1821547,24090,-461.8628234863281
1715716857.2536874,24098,-821.6017456054688
1715717187.838125,24160,-2259.32080078125
1715717212.729053,24169,-649.3069458007812
1715717310.080499,24197,-1482.0938720703125
1715717600.1642127,24253,-317.4770202636719
1715717721.8636212,24275,-1809.2518310546875
1715718597.4238565,24494,-320.611328125
1715718739.5386572,24523,-2719.436279296875
1715719502.035072,24669,-2809.0576171875
1715719682.838695,24719,-1299.0791015625
1715720164.9312332,24830,-315.4186096191406
1715720703.6592329,24942,-570.607177734375
1715720723.4510806,24950,-515.327880859375
1715720873.105354,24981,-1292.13525390625
1715721005.37158,25009,-1735.685302734375
1715721089.2240453,25025,-1649.2728271484375
1715721492.7779937,25144,-810.9338989257812
1715721501.6597972,25148,-352.619384765625
1715721509.3800786,25151,-335.0933532714844
1715721722.2217257,25223,-577.53076171875
1715721944.2229447,25262,-2059.93798828125
1715722077.1901677,25284,-2207.72998046875
1715722441.214703,25357,-473.57098388671875
1715722586.438951,25409,-695.7806396484375
1715722592.8824108,25412,-314.239501953125
1715722755.0108218,25443,-2510.426513671875
1715722976.8593976,25501,-315.1581115722656
1715723658.6182888,25650,-2908.681396484375
1715723894.0364664,25741,-643.2869873046875
1715724047.2593224,25765,-2825.9755859375
1715724305.554795,25806,-1969.024169921875
1715724387.9645267,25828,-1670.6693115234375
1715725041.1455498,25941,-2564.720703125
1715725428.350412,26034,-2834.333740234375
1715725450.9003549,26045,-622.4506225585938
1715725978.557524,26176,-1868.9801025390625
1715726177.526359,26251,-1786.6146240234375
1715726304.276423,26280,-1917.54736328125
1715726480.1517603,26316,-1713.287109375
1715726779.08032,26403,-1996.1854248046875
1715726961.722556,26441,-2805.807861328125
1715727074.7810855,26471,-861.6671142578125
1715727247.7739944,26506,-1834.0850830078125
1715727257.4954665,26508,-261.0
1715727412.3461115,26544,-401.1882629394531
1715727764.5742023,26648,-1225.6865234375
1715727791.7440524,26658,-276.867919921875
1715728259.1253169,26748,-1815.0496826171875
1715728277.8806252,26756,-576.2495727539062
1715728380.2844281,26778,-329.1800231933594
1715728800.5680215,26861,-2792.33740234375
1715729057.0560055,26915,-2028.984130859375
1715729279.105243,26957,-710.2708129882812
1715729418.4688303,27002,-1118.53369140625
1715729475.0526245,27019,-315.17901611328125
1715729734.6780977,27076,-2724.4375
1715730324.6757407,27216,-2741.84619140625
1715731072.800104,27357,-1665.789794921875
1715731133.2954524,27373,-1067.8721923828125
1715731207.6091418,27395,-946.2412109375
1715731410.2994132,27441,-2776.24609375
1715731451.2345428,27453,-972.1552734375
1715731831.51978,27528,-2295.5830078125
1715731929.690229,27550,-1995.6812744140625
1715732405.9719253,27657,-2456.73876953125
1715732513.050915,27685,-1445.1990966796875
1715732593.5544822,27699,-1568.2757568359375
1715732601.4905827,27703,-355.5758361816406
1715732608.0925043,27706,-315.45013427734375
1715732630.6882334,27715,-502.77996826171875
1715732868.143963,27768,-1445.5506591796875
1715733199.735044,27836,-2174.28955078125
1715733337.5005913,27858,-2482.919189453125
1715733681.1986573,27933,-888.2494506835938
1715733849.6914918,27968,-2475.88916015625
1715733943.0120678,27985,-1814.523193359375
1715734124.7341356,28035,-1148.95068359375
1715734483.276951,28117,-406.60205078125
1715734714.8925993,28181,-606.983154296875
1715734961.9390404,28245,-1374.4967041015625
1715735201.8339698,28283,-4409.7138671875
1715735243.677765,28294,-552.5328369140625
1715735474.9299188,28351,-774.422119140625
1715735650.8142877,28377,-3099.77880859375
1715735719.4293904,28394,-355.77978515625
1715735729.126988,28398,-370.5548095703125
1715735738.681148,28403,-387.3831787109375
1715735827.3405833,28435,-1058.69921875
1715735994.5135171,28469,-2304.7080078125
1715736262.701704,28510,-3788.140869140625
1715736856.3545036,28645,-427.7257385253906
1715737480.7764702,28814,-317.9285583496094
1715737977.0322015,28922,-352.7236328125
1715738029.5534034,28932,-1060.68212890625
1715738320.76789,28993,-427.0891418457031
1715738484.1053321,29043,-881.1678466796875
