Wall time,Step,Value
1715730286.0619595,27200,8299.080078125
1715731224.2445335,27400,7550.9287109375
1715732137.5600243,27600,5622.3671875
1715733040.4793162,27800,6284.82861328125
1715733994.8066285,28000,26245.6796875
1715734792.494435,28200,4071.301025390625
1715735732.268775,28400,10528.595703125
1715736711.7745957,28600,7403.57080078125
1715737446.1522775,28800,17229.166015625
1715738342.104015,29000,7168.0185546875
1715739227.9102776,29200,7255.234375
1715740225.1740892,29400,5288.18408203125
1715741083.233699,29600,11665.095703125
1715741995.113416,29800,3803.60205078125
1715743030.1123085,30000,5798.9091796875
1715743692.1684132,30200,8475.451171875
1715744541.0406466,30400,10663.6875
1715745412.260683,30600,13738.166015625
1715746363.2660055,30800,8756.306640625
1715747269.649022,31000,3289.612060546875
1715748109.300681,31200,4729.421875
1715749084.6995451,31400,13437.3115234375
1715749963.3952913,31600,8117.5
1715750747.4065232,31800,3060.16552734375
1715751546.4228969,32000,4944.65966796875
1715752308.2509534,32200,10840.23046875
1715753327.954409,32400,16098.06640625
1715754174.1838272,32600,14139.642578125
1715755123.0465732,32800,140225.828125
1715756081.3379798,33000,12328.779296875
1715756846.8781617,33200,3421.70068359375
1715757694.4533436,33400,6304.70849609375
1715758544.055369,33600,13330.404296875
1715759317.187117,33800,6162.548828125
1715760222.042764,34000,6245.4951171875
1715761140.645695,34200,9060.1474609375
1715761964.8417926,34400,17316.58203125
1715762823.338331,34600,8811.9482421875
1715763696.478225,34800,3771.953125
1715764571.919803,35000,10674.615234375
1715765486.2187343,35200,12421.4384765625
1715766381.2855597,35400,5800.93359375
1715767160.3059866,35600,3064.5595703125
1715768009.5363286,35800,4567.13720703125
1715768952.2894845,36000,28821.2265625
1715769653.1613996,36200,3432.947265625
1715770631.9347558,36400,8298.00390625
1715771476.2676992,36600,7980.490234375
1715772376.9499447,36800,3255.461181640625
1715773248.2330403,37000,18822.546875
1715773973.6038556,37200,20921.798828125
1715774780.7498243,37400,30660.849609375
1715775628.7350974,37600,3492.64013671875
1715776544.2096581,37800,15648.94140625
1715777409.6573267,38000,16348.615234375
1715778342.0701394,38200,7027.0673828125
1715779218.3876767,38400,10546.3779296875
1715780214.2716157,38600,5310.833984375
1715781092.986707,38800,4576.2294921875
1715781969.424947,39000,9841.1806640625
1715782912.698131,39200,2936.64208984375
1715784088.4009728,39400,7947.3662109375
1715784892.9715228,39600,7159.30517578125
1715785725.2415252,39800,6003.7490234375
1715786601.5307016,40000,32988.984375
1715787358.5490165,40200,5725.01416015625
1715788276.7259254,40400,5364.97607421875
1715789040.3481588,40600,2610.1279296875
1715790008.2749622,40800,18388.470703125
1715790829.3975127,41000,6788.99853515625
1715791797.773658,41200,4712.70361328125
1715792702.6698387,41400,11082.7978515625
1715793514.0507576,41600,19938.5234375
1715794394.830087,41800,7324.12255859375
1715795144.7080522,42000,21011.2109375
1715795893.454311,42200,7175.2802734375
1715796844.6719658,42400,7788.34814453125
1715797582.934354,42600,3853.936279296875
1715798417.2969968,42800,2122.052001953125
1715799340.845061,43000,7438.62060546875
1715800145.0818932,43200,16446.15234375
1715801138.6942809,43400,7610.8125
1715802026.413434,43600,4738.109375
1715802814.0307608,43800,2274.36865234375
1715803513.9570186,44000,4348.73828125
1715804243.1111069,44200,3928.02587890625
1715805084.4173687,44400,3917.918701171875
1715806132.7374907,44600,14126.123046875
1715806872.2076945,44800,9236.73046875
1715807703.6130445,45000,9546.818359375
1715808680.7232835,45200,34524.80078125
1715809526.7847474,45400,13231.888671875
1715810706.2639465,45600,12741.0625
1715811535.0605986,45800,6542.36767578125
1715812277.6168423,46000,60214.7890625
1715813251.3839684,46200,4050.64404296875
1715814150.746185,46400,32737.232421875
1715815125.4442544,46600,21811.5859375
1715815996.1644866,46800,4960.283203125
1715816735.0171747,47000,2615.53076171875
1715817749.6661236,47200,6747.14794921875
1715818613.737817,47400,6598.2431640625
1715819485.0267239,47600,15841.306640625
1715820322.377174,47800,17724.55859375
1715821049.099149,48000,13312.93359375
1715821892.7335951,48200,12108.01171875
1715822663.4254193,48400,7414.15283203125
1715823524.0869,48600,3688.77734375
1715824425.737711,48800,29180.162109375
1715825323.7653596,49000,8971.234375
1715826245.826637,49200,61960.671875
1715827182.7662387,49400,9985.4140625
1715828091.6210325,49600,6012.18310546875
1715828867.5078137,49800,15301.0390625
1715829587.0877905,50000,6597.94287109375
1715830469.6717703,50200,10599.59375
1715831324.6521194,50400,23128.3515625
1715832210.6744142,50600,22365.22265625
1715833189.6381989,50800,119960.8984375
1715834041.2024848,51000,10044.3818359375
1715834923.0907226,51200,7221.06884765625
1715835768.1638846,51400,5582.033203125
1715836612.0856283,51600,46790.47265625
1715837619.5920224,51800,7645.3896484375
1715838639.5348651,52000,10370.544921875
1715839506.5045264,52200,2727.65966796875
1715840294.70419,52400,13943.44921875
1715841079.9825916,52600,16705.62109375
1715842044.7030654,52800,6032.998046875
1715842872.5187597,53000,7490.57275390625
1715843638.32182,53200,11097.69921875
1715844633.9327571,53400,4194.833984375
1715845486.7076592,53600,8471.93359375
1715846359.72543,53800,2561.24365234375
1715847089.5430014,54000,33297.36328125
1715847959.6183522,54200,6947.40234375
1715848807.9296374,54400,29169.16796875
1715849814.851209,54600,18231.3984375
1715850642.9801342,54800,3945.52197265625
1715851430.3884542,55000,4294.06640625
1715852264.5024052,55200,15448.3134765625
1715853157.815336,55400,10899.90234375
1715854215.6613815,55600,8314.654296875
1715854927.1843884,55800,4273.39697265625
1715855792.4124825,56000,6459.3544921875
1715856577.4905732,56200,4924.052734375
1715857317.3806705,56400,12748.455078125
1715858219.258447,56600,24239.34375
1715859255.9198027,56800,12934.8916015625
1715860167.5552418,57000,76356.8125
1715860927.3097587,57200,12615.1572265625
1715861765.7843118,57400,3962.2294921875
1715862753.2817185,57600,9701.1552734375
1715863670.8325927,57800,10523.78515625
1715864503.7734613,58000,13575.94921875
1715865278.2599444,58200,7414.1962890625
1715866073.4140935,58400,6960.9375
1715866979.7605748,58600,26340.4609375
1715867823.1991367,58800,24505.48046875
1715868708.5319245,59000,8838.330078125
1715869582.2305984,59200,18925.71484375
1715870365.5613854,59400,3932.72314453125
1715871289.822149,59600,13488.548828125
1715872118.4790478,59800,28414.962890625
1715873035.9577837,60000,43917.73046875
